date,game_id,home_team,away_team,runline,runs_total,prediction,outcome
2025-09-12,776359,New York Mets,Texas Rangers,7.5,11.0,0,1
2025-09-12,776354,Philadelphia Phillies,Kansas City Royals,9.0,10.0,1,1
2025-09-12,776361,Cleveland Guardians,Chicago White Sox,7.5,4.0,0,0
2025-09-12,776366,Miami Marlins,Detroit Tigers,7.0,10.0,0,1
2025-09-12,776363,Boston Red Sox,New York Yankees,8.5,5.0,1,0
2025-09-12,776360,Atlanta Braves,Houston Astros,9.0,14.0,0,1
2025-09-12,776355,Minnesota Twins,Arizona Diamondbacks,8.5,17.0,0,1
2025-09-12,776357,San Diego Padres,Colorado Rockies,8.5,6.0,0,0
2025-09-12,776356,Milwaukee Brewers,St. Louis Cardinals,8.0,10.0,0,1
2025-09-12,776358,Athletics,Cincinnati Reds,10.0,3.0,1,0
2025-09-12,776345,Seattle Mariners,Los Angeles Angels,7.5,3.0,0,0
2025-09-12,776350,San Francisco Giants,Los Angeles Dodgers,7.5,6.0,1,0
2025-06-24,777380,Baltimore Orioles,Texas Rangers,9.0,11.0,0,1
2025-06-24,777386,Detroit Tigers,Athletics,7.5,15.0,0,1
2025-06-24,777387,New York Mets,Atlanta Braves,9.0,11.0,1,1
2025-06-24,777384,Cleveland Guardians,Toronto Blue Jays,9.0,16.0,1,1
2025-06-24,777378,Kansas City Royals,Tampa Bay Rays,8.5,6.0,0,0
2025-06-24,777385,Cincinnati Reds,New York Yankees,9.5,9.0,0,0
2025-06-24,777375,Minnesota Twins,Seattle Mariners,8.5,11.0,0,1
2025-06-24,777383,Chicago White Sox,Arizona Diamondbacks,8.5,5.0,0,0
2025-06-24,777374,Milwaukee Brewers,Pittsburgh Pirates,7.5,12.0,0,1
2025-06-24,777377,Houston Astros,Philadelphia Phillies,7.5,1.0,0,0
2025-06-24,777373,St. Louis Cardinals,Chicago Cubs,8.5,15.0,0,1
2025-06-24,777376,Los Angeles Angels,Boston Red Sox,8.0,5.0,0,0
2025-06-24,777379,Colorado Rockies,Los Angeles Dodgers,11.5,16.0,1,1
2025-06-24,777372,San Diego Padres,Washington Nationals,8.5,7.0,0,0
2025-06-24,777364,San Francisco Giants,Miami Marlins,8.0,6.0,0,0
2025-09-15,776318,Pittsburgh Pirates,Chicago Cubs,8.0,4.0,1,0
2025-09-15,776315,Washington Nationals,Atlanta Braves,9.0,14.0,1,1
2025-09-15,776316,Tampa Bay Rays,Toronto Blue Jays,8.0,3.0,1,0
2025-09-15,776314,Chicago White Sox,Baltimore Orioles,8.0,5.0,0,0
2025-09-15,776313,Minnesota Twins,New York Yankees,9.0,7.0,1,0
2025-09-15,776312,St. Louis Cardinals,Cincinnati Reds,8.5,17.0,0,1
2025-09-15,776319,Houston Astros,Texas Rangers,8.5,9.0,1,1
2025-06-23,777394,Baltimore Orioles,Texas Rangers,9.5,6.0,0,0
2025-06-23,777389,New York Mets,Atlanta Braves,8.5,5.0,0,0
2025-06-23,777393,Chicago White Sox,Arizona Diamondbacks,9.5,10.0,0,1
2025-06-23,777390,Cincinnati Reds,New York Yankees,10.0,7.0,1,0
2025-06-23,777388,Minnesota Twins,Seattle Mariners,8.5,13.0,0,1
2025-06-23,777391,Milwaukee Brewers,Pittsburgh Pirates,8.5,9.0,1,1
2025-06-23,777392,St. Louis Cardinals,Chicago Cubs,8.5,10.0,0,1
2025-06-23,777382,San Diego Padres,Washington Nationals,8.5,16.0,1,1
2025-06-23,777381,Los Angeles Angels,Boston Red Sox,9.0,14.0,0,1
2025-04-27,778153,Washington Nationals,New York Mets,8.0,15.0,0,1
2025-04-27,778144,Minnesota Twins,Los Angeles Angels,8.0,5.0,1,0
2025-04-27,778155,Detroit Tigers,Baltimore Orioles,7.5,7.0,0,0
2025-04-27,778157,Cleveland Guardians,Boston Red Sox,7.5,16.0,1,1
2025-04-27,778152,Kansas City Royals,Houston Astros,7.5,10.0,0,1
2025-04-27,778150,St. Louis Cardinals,Milwaukee Brewers,8.0,8.0,1,
2025-07-18,777101,Chicago Cubs,Boston Red Sox,7.5,5.0,0,0
2025-07-18,777107,Pittsburgh Pirates,Chicago White Sox,8.5,11.0,1,1
2025-07-18,777112,Washington Nationals,San Diego Padres,8.5,9.0,1,1
2025-07-18,777111,New York Mets,Cincinnati Reds,7.5,12.0,1,1
2025-07-18,777108,Toronto Blue Jays,San Francisco Giants,8.5,4.0,1,0
2025-07-18,777106,Philadelphia Phillies,Los Angeles Angels,9.0,11.0,1,1
2025-07-18,777105,Cleveland Guardians,Athletics,8.0,14.0,1,1
2025-07-18,777109,Miami Marlins,Kansas City Royals,7.5,15.0,0,1
2025-07-18,777114,Atlanta Braves,New York Yankees,8.5,10.0,0,1
2025-07-18,777110,Tampa Bay Rays,Baltimore Orioles,9.0,12.0,0,1
2025-07-18,777099,Seattle Mariners,Houston Astros,7.0,7.0,0,
2025-07-18,777100,Arizona Diamondbacks,St. Louis Cardinals,8.5,10.0,0,1
2025-07-18,777102,Colorado Rockies,Minnesota Twins,11.0,10.0,0,0
2025-07-18,777098,Texas Rangers,Detroit Tigers,8.5,2.0,0,0
2025-07-18,777103,Los Angeles Dodgers,Milwaukee Brewers,8.5,2.0,1,0
2025-04-20,778266,Colorado Rockies,Washington Nationals,10.5,4.0,0,0
2025-04-20,778242,Pittsburgh Pirates,Cleveland Guardians,8.0,9.0,0,1
2025-04-20,778250,Baltimore Orioles,Cincinnati Reds,9.0,26.0,0,1
2025-04-20,778249,Atlanta Braves,Minnesota Twins,8.0,8.0,0,
2025-04-20,778241,Toronto Blue Jays,Seattle Mariners,8.5,11.0,1,1
2025-04-20,778245,Boston Red Sox,Chicago White Sox,9.5,12.0,0,1
2025-04-20,778246,Detroit Tigers,Kansas City Royals,7.0,7.0,0,
2025-04-20,778248,Philadelphia Phillies,Miami Marlins,8.0,12.0,1,1
2025-04-20,778244,New York Mets,St. Louis Cardinals,7.0,11.0,1,1
2025-04-20,778240,Tampa Bay Rays,New York Yankees,8.0,4.0,1,0
2025-04-20,778239,Milwaukee Brewers,Athletics,8.5,15.0,0,1
2025-04-20,778236,Chicago Cubs,Arizona Diamondbacks,7.5,5.0,0,0
2025-04-20,778232,Los Angeles Angels,San Francisco Giants,9.0,9.0,0,
2025-04-20,778235,Colorado Rockies,Washington Nationals,11.0,5.0,0,0
2025-04-20,778234,Texas Rangers,Los Angeles Dodgers,8.5,1.0,0,0
2025-04-20,778237,Houston Astros,San Diego Padres,7.5,5.0,0,0
2025-08-29,776551,Cincinnati Reds,St. Louis Cardinals,9.0,12.0,0,1
2025-08-29,776545,Washington Nationals,Tampa Bay Rays,9.0,5.0,0,0
2025-08-29,776552,Philadelphia Phillies,Atlanta Braves,9.0,3.0,1,0
2025-08-29,776546,Toronto Blue Jays,Milwaukee Brewers,8.0,9.0,1,1
2025-08-29,776549,Boston Red Sox,Pittsburgh Pirates,8.0,6.0,1,0
2025-08-29,776547,Cleveland Guardians,Seattle Mariners,8.0,9.0,1,1
2025-08-29,776548,New York Mets,Miami Marlins,7.5,28.0,0,1
2025-08-29,776543,Houston Astros,Los Angeles Angels,9.0,2.0,0,0
2025-08-29,776544,Chicago White Sox,New York Yankees,8.5,12.0,0,1
2025-08-29,776540,Kansas City Royals,Detroit Tigers,9.0,8.0,0,0
2025-08-29,776541,Minnesota Twins,San Diego Padres,8.5,11.0,1,1
2025-08-29,776542,Colorado Rockies,Chicago Cubs,11.0,18.0,0,1
2025-08-29,776538,Athletics,Texas Rangers,10.0,7.0,1,0
2025-08-29,776534,Los Angeles Dodgers,Arizona Diamondbacks,8.5,3.0,0,0
2025-08-29,776533,San Francisco Giants,Baltimore Orioles,7.5,23.0,0,1
2025-05-16,777900,Chicago Cubs,Chicago White Sox,11.5,16.0,0,1
2025-05-16,777902,Cincinnati Reds,Cleveland Guardians,9.5,9.0,1,0
2025-05-16,777905,Philadelphia Phillies,Pittsburgh Pirates,9.0,12.0,1,1
2025-05-16,777908,Boston Red Sox,Atlanta Braves,8.0,6.0,0,0
2025-05-16,777903,Miami Marlins,Tampa Bay Rays,8.5,13.0,0,1
2025-05-16,777907,Baltimore Orioles,Washington Nationals,9.0,7.0,1,0
2025-05-16,777904,New York Yankees,New York Mets,9.0,8.0,0,0
2025-05-16,777906,Toronto Blue Jays,Detroit Tigers,9.0,9.0,1,
2025-05-16,777901,Kansas City Royals,St. Louis Cardinals,8.5,13.0,0,1
2025-05-16,777895,Texas Rangers,Houston Astros,8.0,9.0,0,1
2025-05-16,777898,Milwaukee Brewers,Minnesota Twins,7.5,3.0,0,0
2025-05-16,777899,Los Angeles Dodgers,Los Angeles Angels,9.5,8.0,1,0
2025-05-16,777896,San Diego Padres,Seattle Mariners,8.5,6.0,0,0
2025-05-16,777897,Arizona Diamondbacks,Colorado Rockies,9.0,8.0,0,0
2025-05-16,777891,San Francisco Giants,Athletics,7.0,10.0,1,1
2025-05-11,777968,New York Mets,Chicago Cubs,8.0,8.0,1,
2025-05-11,777967,Pittsburgh Pirates,Atlanta Braves,8.0,7.0,0,0
2025-05-11,777962,Washington Nationals,St. Louis Cardinals,8.5,7.0,1,0
2025-05-11,777969,Detroit Tigers,Texas Rangers,7.0,7.0,1,
2025-05-11,777964,Tampa Bay Rays,Milwaukee Brewers,9.0,6.0,0,0
2025-05-11,777963,Houston Astros,Cincinnati Reds,8.5,6.0,0,0
2025-05-11,777965,Kansas City Royals,Boston Red Sox,8.5,4.0,0,0
2025-05-11,777956,Minnesota Twins,San Francisco Giants,8.5,13.0,1,1
2025-05-11,777966,Chicago White Sox,Miami Marlins,8.0,6.0,0,0
2025-05-11,777957,Athletics,New York Yankees,11.0,14.0,0,1
2025-05-11,777955,Colorado Rockies,San Diego Padres,11.5,12.0,0,1
2025-05-11,777961,Los Angeles Angels,Baltimore Orioles,9.0,10.0,0,1
2025-05-11,777954,Arizona Diamondbacks,Los Angeles Dodgers,9.5,9.0,0,0
2025-05-11,777958,Seattle Mariners,Toronto Blue Jays,8.0,10.0,0,1
2025-05-11,777971,Cleveland Guardians,Philadelphia Phillies,7.5,3.0,1,0
2025-09-18,776275,Detroit Tigers,Cleveland Guardians,7.0,4.0,1,0
2025-09-18,776276,New York Mets,San Diego Padres,9.0,7.0,1,0
2025-09-18,776269,Tampa Bay Rays,Toronto Blue Jays,7.5,4.0,0,0
2025-09-18,776281,Boston Red Sox,Athletics,9.0,8.0,1,0
2025-09-18,776272,Kansas City Royals,Seattle Mariners,9.0,2.0,0,0
2025-09-18,776270,Colorado Rockies,Miami Marlins,10.0,16.0,0,1
2025-09-18,776282,Cincinnati Reds,Chicago Cubs,8.5,1.0,0,0
2025-09-18,776278,Baltimore Orioles,New York Yankees,8.5,7.0,0,0
2025-09-18,776274,Milwaukee Brewers,Los Angeles Angels,8.0,7.0,0,0
2025-08-23,776627,New York Yankees,Boston Red Sox,8.0,13.0,1,1
2025-08-23,776628,Philadelphia Phillies,Washington Nationals,10.5,10.0,1,0
2025-08-23,776625,Detroit Tigers,Kansas City Royals,8.5,6.0,0,0
2025-08-23,776630,Miami Marlins,Toronto Blue Jays,8.5,13.0,1,1
2025-08-23,776632,Pittsburgh Pirates,Colorado Rockies,8.0,6.0,0,0
2025-08-23,776629,Baltimore Orioles,Houston Astros,9.0,17.0,0,1
2025-08-23,776623,Texas Rangers,Cleveland Guardians,8.5,10.0,1,1
2025-08-23,776619,Chicago White Sox,Minnesota Twins,9.5,10.0,0,1
2025-08-23,776626,Atlanta Braves,New York Mets,9.0,11.0,0,1
2025-08-23,776622,Arizona Diamondbacks,Cincinnati Reds,9.0,11.0,0,1
2025-08-23,776621,Milwaukee Brewers,San Francisco Giants,7.0,8.0,0,1
2025-08-23,776618,Los Angeles Angels,Chicago Cubs,9.5,13.0,1,1
2025-08-23,776617,San Diego Padres,Los Angeles Dodgers,8.5,6.0,1,0
2025-08-23,776620,Seattle Mariners,Athletics,8.0,3.0,0,0
2025-08-24,776610,Pittsburgh Pirates,Colorado Rockies,7.5,4.0,0,0
2025-08-24,776606,Tampa Bay Rays,St. Louis Cardinals,9.0,9.0,0,
2025-08-24,776612,Baltimore Orioles,Houston Astros,9.0,5.0,0,0
2025-08-24,776613,Philadelphia Phillies,Washington Nationals,9.5,5.0,1,0
2025-08-24,776614,Miami Marlins,Toronto Blue Jays,7.5,8.0,1,1
2025-08-24,776624,Atlanta Braves,New York Mets,9.5,7.0,1,0
2025-08-24,776615,Detroit Tigers,Kansas City Royals,8.0,18.0,0,1
2025-08-24,776608,Milwaukee Brewers,San Francisco Giants,8.0,7.0,1,0
2025-08-24,776607,Chicago White Sox,Minnesota Twins,9.0,8.0,0,0
2025-08-24,776611,Texas Rangers,Cleveland Guardians,7.5,5.0,0,0
2025-08-24,776603,San Diego Padres,Los Angeles Dodgers,8.0,10.0,0,1
2025-08-24,776609,Arizona Diamondbacks,Cincinnati Reds,9.0,7.0,0,0
2025-08-24,776605,Los Angeles Angels,Chicago Cubs,9.5,7.0,1,0
2025-08-24,776616,New York Yankees,Boston Red Sox,8.5,9.0,1,1
2025-08-24,776602,Seattle Mariners,Athletics,7.5,15.0,1,1
2025-05-04,778068,St. Louis Cardinals,New York Mets,8.5,9.0,0,1
2025-05-04,778051,Pittsburgh Pirates,San Diego Padres,9.0,4.0,1,0
2025-05-04,778062,Baltimore Orioles,Kansas City Royals,9.0,17.0,0,1
2025-05-04,778068,St. Louis Cardinals,New York Mets,7.5,9.0,0,1
2025-05-04,778057,New York Yankees,Tampa Bay Rays,9.0,12.0,0,1
2025-05-04,778063,Boston Red Sox,Minnesota Twins,8.5,9.0,0,1
2025-05-04,778056,Toronto Blue Jays,Cleveland Guardians,8.5,9.0,1,1
2025-05-04,778061,Miami Marlins,Athletics,9.0,5.0,0,0
2025-05-04,778052,Texas Rangers,Seattle Mariners,8.5,9.0,0,1
2025-05-04,778054,Milwaukee Brewers,Chicago Cubs,7.5,4.0,1,0
2025-05-04,778059,Philadelphia Phillies,Arizona Diamondbacks,8.5,20.0,1,1
2025-05-04,778055,Chicago White Sox,Houston Astros,8.0,9.0,0,1
2025-05-04,778050,Los Angeles Angels,Detroit Tigers,8.5,14.0,1,1
2025-05-04,778048,San Francisco Giants,Colorado Rockies,7.5,12.0,0,1
2025-05-04,778058,Cincinnati Reds,Washington Nationals,8.5,5.0,1,0
2025-05-04,778060,Atlanta Braves,Los Angeles Dodgers,9.5,7.0,1,0
2025-05-03,778074,New York Yankees,Tampa Bay Rays,10.0,5.0,0,0
2025-05-03,778064,Toronto Blue Jays,Cleveland Guardians,7.5,8.0,0,1
2025-05-03,778065,Pittsburgh Pirates,San Diego Padres,9.5,3.0,1,0
2025-05-03,778073,Boston Red Sox,Minnesota Twins,9.5,7.0,1,0
2025-05-03,778066,Chicago White Sox,Houston Astros,7.5,11.0,1,1
2025-05-03,778069,San Francisco Giants,Colorado Rockies,8.5,9.0,0,1
2025-05-03,778075,Miami Marlins,Athletics,9.0,15.0,0,1
2025-05-03,778077,Cincinnati Reds,Washington Nationals,9.0,17.0,1,1
2025-05-03,778078,Philadelphia Phillies,Arizona Diamondbacks,9.5,9.0,0,0
2025-05-03,778070,Texas Rangers,Seattle Mariners,9.0,3.0,0,0
2025-05-03,778072,Baltimore Orioles,Kansas City Royals,9.0,4.0,0,0
2025-05-03,778071,Milwaukee Brewers,Chicago Cubs,8.5,8.0,0,0
2025-05-03,778076,Atlanta Braves,Los Angeles Dodgers,8.5,13.0,1,1
2025-05-03,778067,Los Angeles Angels,Detroit Tigers,8.5,7.0,0,0
2025-07-07,777211,Detroit Tigers,Tampa Bay Rays,8.5,6.0,0,0
2025-07-07,777209,Boston Red Sox,Colorado Rockies,10.0,12.0,0,1
2025-07-07,777208,Cincinnati Reds,Miami Marlins,9.0,6.0,1,0
2025-07-07,777204,Kansas City Royals,Pittsburgh Pirates,8.5,12.0,0,1
2025-07-07,777212,Chicago White Sox,Toronto Blue Jays,8.5,12.0,1,1
2025-07-07,777201,Milwaukee Brewers,Los Angeles Dodgers,7.5,10.0,0,1
2025-07-07,777200,Los Angeles Angels,Texas Rangers,7.5,11.0,0,1
2025-07-07,777202,Houston Astros,Cleveland Guardians,7.5,12.0,1,1
2025-07-07,777203,San Diego Padres,Arizona Diamondbacks,8.0,9.0,0,1
2025-07-07,777199,San Francisco Giants,Philadelphia Phillies,7.5,4.0,1,0
2025-08-31,776518,Cincinnati Reds,St. Louis Cardinals,8.0,11.0,1,1
2025-08-31,776513,Minnesota Twins,San Diego Padres,8.5,9.0,0,1
2025-08-31,776517,Boston Red Sox,Pittsburgh Pirates,8.5,7.0,0,0
2025-08-31,776520,Washington Nationals,Tampa Bay Rays,8.0,11.0,0,1
2025-08-31,776515,Toronto Blue Jays,Milwaukee Brewers,7.5,12.0,1,1
2025-08-31,776521,Cleveland Guardians,Seattle Mariners,8.0,6.0,1,0
2025-08-31,776519,New York Mets,Miami Marlins,8.0,6.0,0,0
2025-08-31,776512,Kansas City Royals,Detroit Tigers,7.0,5.0,0,0
2025-08-31,776510,Houston Astros,Los Angeles Angels,7.5,3.0,0,0
2025-08-31,776514,Chicago White Sox,New York Yankees,8.5,5.0,0,0
2025-08-31,776511,Colorado Rockies,Chicago Cubs,10.5,11.0,0,1
2025-08-31,776507,San Francisco Giants,Baltimore Orioles,8.5,15.0,0,1
2025-08-31,776508,Athletics,Texas Rangers,9.0,15.0,0,1
2025-08-31,776509,Los Angeles Dodgers,Arizona Diamondbacks,9.0,9.0,0,
2025-08-31,776522,Philadelphia Phillies,Atlanta Braves,9.0,4.0,1,0
2025-04-09,778389,Pittsburgh Pirates,St. Louis Cardinals,8.0,3.0,0,0
2025-04-09,778390,New York Mets,Miami Marlins,7.0,5.0,0,0
2025-04-09,778385,Chicago Cubs,Texas Rangers,7.5,8.0,0,1
2025-04-09,778387,Detroit Tigers,New York Yankees,7.0,7.0,0,
2025-04-09,778380,Arizona Diamondbacks,Baltimore Orioles,9.0,9.0,0,
2025-04-09,778381,Athletics,San Diego Padres,10.0,3.0,1,0
2025-04-09,778376,San Francisco Giants,Cincinnati Reds,7.5,14.0,0,1
2025-04-09,778392,Washington Nationals,Los Angeles Dodgers,9.0,11.0,0,1
2025-04-09,778383,Seattle Mariners,Houston Astros,7.5,13.0,1,1
2025-04-09,778386,Boston Red Sox,Toronto Blue Jays,8.5,3.0,0,0
2025-04-09,778391,Cleveland Guardians,Chicago White Sox,7.5,5.0,1,0
2025-04-09,778399,Tampa Bay Rays,Los Angeles Angels,8.0,9.0,1,1
2025-04-09,778393,Atlanta Braves,Philadelphia Phillies,9.0,7.0,1,0
2025-04-09,778388,Kansas City Royals,Minnesota Twins,7.5,4.0,0,0
2025-04-09,778379,Colorado Rockies,Milwaukee Brewers,10.5,19.0,1,1
2025-07-31,776928,Cincinnati Reds,Atlanta Braves,9.0,23.0,1,1
2025-07-31,776927,New York Yankees,Tampa Bay Rays,8.5,11.0,0,1
2025-07-31,776923,Seattle Mariners,Texas Rangers,7.5,6.0,0,0
2025-08-07,776837,Washington Nationals,Athletics,8.5,6.0,0,0
2025-08-07,776840,Pittsburgh Pirates,Cincinnati Reds,7.0,7.0,0,
2025-08-07,776842,Atlanta Braves,Miami Marlins,8.0,14.0,0,1
2025-08-07,776830,Seattle Mariners,Chicago White Sox,7.5,7.0,0,0
2025-06-18,777453,Seattle Mariners,Boston Red Sox,6.5,4.0,0,0
2025-06-18,777465,Miami Marlins,Philadelphia Phillies,8.5,6.0,0,0
2025-06-18,777461,Washington Nationals,Colorado Rockies,9.0,4.0,1,0
2025-06-18,777466,New York Yankees,Los Angeles Angels,9.5,5.0,1,0
2025-06-18,777462,Toronto Blue Jays,Arizona Diamondbacks,8.5,9.0,0,1
2025-06-18,777470,Atlanta Braves,New York Mets,7.5,5.0,0,0
2025-06-18,777460,Texas Rangers,Kansas City Royals,8.0,9.0,0,1
2025-06-18,777463,Tampa Bay Rays,Baltimore Orioles,8.5,20.0,0,1
2025-06-18,777456,Athletics,Houston Astros,9.5,11.0,0,1
2025-05-27,777753,Cleveland Guardians,Los Angeles Dodgers,9.0,14.0,1,1
2025-05-27,777755,Detroit Tigers,San Francisco Giants,7.0,4.0,0,0
2025-05-27,777754,Baltimore Orioles,St. Louis Cardinals,8.5,11.0,1,1
2025-05-27,777748,Philadelphia Phillies,Atlanta Braves,9.0,2.0,1,0
2025-05-27,777749,New York Mets,Chicago White Sox,8.0,10.0,1,1
2025-05-27,777746,Tampa Bay Rays,Minnesota Twins,8.5,6.0,0,0
2025-05-27,777751,Chicago Cubs,Colorado Rockies,7.0,7.0,0,
2025-05-27,777750,Kansas City Royals,Cincinnati Reds,8.0,9.0,1,1
2025-05-27,777747,Milwaukee Brewers,Boston Red Sox,8.5,6.0,1,0
2025-05-27,777741,Texas Rangers,Toronto Blue Jays,7.5,2.0,0,0
2025-05-27,777752,Houston Astros,Athletics,8.0,12.0,1,1
2025-05-27,777745,Los Angeles Angels,New York Yankees,8.5,5.0,0,0
2025-05-27,777744,Arizona Diamondbacks,Pittsburgh Pirates,8.5,15.0,0,1
2025-05-27,777743,Seattle Mariners,Washington Nationals,8.5,10.0,1,1
2025-05-27,777742,San Diego Padres,Miami Marlins,8.0,14.0,0,1
2025-05-20,777847,Pittsburgh Pirates,Cincinnati Reds,8.0,1.0,1,0
2025-05-20,777850,Miami Marlins,Chicago Cubs,9.0,15.0,0,1
2025-05-20,777848,Tampa Bay Rays,Houston Astros,9.0,5.0,0,0
2025-05-20,777851,Boston Red Sox,New York Mets,8.5,2.0,1,0
2025-05-20,777849,New York Yankees,Texas Rangers,9.0,7.0,1,0
2025-05-20,777841,Washington Nationals,Atlanta Braves,8.5,8.0,1,0
2025-05-20,777845,Toronto Blue Jays,San Diego Padres,7.5,3.0,1,0
2025-05-20,777846,Chicago White Sox,Seattle Mariners,8.5,1.0,0,0
2025-05-20,777840,St. Louis Cardinals,Detroit Tigers,7.5,9.0,0,1
2025-05-20,777844,Milwaukee Brewers,Baltimore Orioles,8.5,7.0,0,0
2025-05-20,777842,Colorado Rockies,Philadelphia Phillies,11.5,11.0,1,0
2025-05-20,777836,San Francisco Giants,Kansas City Royals,7.5,5.0,0,0
2025-05-20,777843,Athletics,Los Angeles Angels,10.5,12.0,0,1
2025-05-20,777838,Los Angeles Dodgers,Arizona Diamondbacks,9.0,7.0,0,0
2025-08-12,776776,Baltimore Orioles,Seattle Mariners,9.0,1.0,0,0
2025-08-12,776777,Cincinnati Reds,Philadelphia Phillies,9.5,7.0,1,0
2025-08-12,776778,Cleveland Guardians,Miami Marlins,8.5,7.0,1,0
2025-08-12,776774,New York Yankees,Minnesota Twins,9.0,10.0,1,1
2025-08-12,776768,Toronto Blue Jays,Chicago Cubs,9.0,6.0,1,0
2025-08-12,776770,Kansas City Royals,Washington Nationals,9.0,13.0,0,1
2025-08-12,776772,New York Mets,Atlanta Braves,8.0,18.0,0,1
2025-08-12,776771,Milwaukee Brewers,Pittsburgh Pirates,6.5,14.0,0,1
2025-08-12,776773,Chicago White Sox,Detroit Tigers,8.5,15.0,0,1
2025-08-12,776775,St. Louis Cardinals,Colorado Rockies,8.5,3.0,0,0
2025-08-12,776764,Texas Rangers,Arizona Diamondbacks,8.5,5.0,1,0
2025-08-12,776769,Houston Astros,Boston Red Sox,9.0,15.0,0,1
2025-08-12,776762,Athletics,Tampa Bay Rays,9.5,6.0,0,0
2025-08-12,776767,San Francisco Giants,San Diego Padres,7.5,6.0,1,0
2025-08-12,776763,Los Angeles Angels,Los Angeles Dodgers,10.0,13.0,1,1
2025-07-24,777019,Cleveland Guardians,Baltimore Orioles,8.5,7.0,1,0
2025-07-24,777021,Detroit Tigers,Toronto Blue Jays,8.5,15.0,1,1
2025-07-24,777025,Houston Astros,Athletics,9.0,7.0,0,0
2025-07-24,777023,St. Louis Cardinals,San Diego Padres,7.5,16.0,1,1
2025-07-24,777018,Los Angeles Angels,Seattle Mariners,9.0,6.0,0,0
2025-08-15,776737,Chicago Cubs,Pittsburgh Pirates,8.5,5.0,0,0
2025-08-15,776739,Washington Nationals,Philadelphia Phillies,8.0,8.0,1,
2025-08-15,776740,Cincinnati Reds,Milwaukee Brewers,8.5,18.0,1,1
2025-08-15,776735,Toronto Blue Jays,Texas Rangers,7.5,11.0,1,1
2025-08-15,776738,Cleveland Guardians,Atlanta Braves,8.5,2.0,1,0
2025-08-15,776736,New York Mets,Seattle Mariners,8.5,20.0,0,1
2025-08-15,776741,Boston Red Sox,Miami Marlins,8.5,3.0,0,0
2025-08-15,776733,Houston Astros,Baltimore Orioles,7.5,7.0,0,0
2025-08-15,776732,Minnesota Twins,Detroit Tigers,9.5,7.0,0,0
2025-08-15,776730,Colorado Rockies,Arizona Diamondbacks,12.0,7.0,0,0
2025-08-15,776728,Kansas City Royals,Chicago White Sox,9.0,4.0,0,0
2025-08-15,776731,St. Louis Cardinals,New York Yankees,9.0,7.0,1,0
2025-08-15,776734,Athletics,Los Angeles Angels,10.0,13.0,1,1
2025-08-15,776727,Los Angeles Dodgers,San Diego Padres,9.0,5.0,1,0
2025-08-15,776729,San Francisco Giants,Tampa Bay Rays,8.0,13.0,0,1
2025-07-23,777029,Pittsburgh Pirates,Detroit Tigers,9.0,7.0,1,0
2025-07-23,777041,Atlanta Braves,San Francisco Giants,7.5,12.0,0,1
2025-07-23,777026,Washington Nationals,Cincinnati Reds,8.5,5.0,1,0
2025-07-23,777037,Miami Marlins,San Diego Padres,7.5,5.0,0,0
2025-07-23,777034,New York Mets,Los Angeles Angels,9.0,9.0,0,
2025-07-23,777028,Colorado Rockies,St. Louis Cardinals,11.0,6.0,0,0
2025-07-23,777031,Chicago Cubs,Kansas City Royals,10.0,12.0,0,1
2025-07-23,777024,Seattle Mariners,Milwaukee Brewers,7.0,12.0,0,1
2025-07-23,777032,Arizona Diamondbacks,Houston Astros,8.5,7.0,0,0
2025-07-23,777022,Los Angeles Dodgers,Minnesota Twins,9.0,7.0,0,0
2025-07-23,777036,Cleveland Guardians,Baltimore Orioles,8.5,5.0,0,0
2025-07-23,777038,Philadelphia Phillies,Boston Red Sox,8.5,17.0,1,1
2025-07-23,777033,Texas Rangers,Athletics,8.5,3.0,1,0
2025-07-23,777027,Toronto Blue Jays,New York Yankees,8.0,12.0,1,1
2025-07-23,777030,Tampa Bay Rays,Chicago White Sox,9.0,20.0,0,1
2025-05-02,778086,Philadelphia Phillies,Arizona Diamondbacks,9.0,5.0,1,0
2025-05-02,778087,Cincinnati Reds,Washington Nationals,9.0,7.0,1,0
2025-05-02,778090,Pittsburgh Pirates,San Diego Padres,8.0,13.0,0,1
2025-05-02,778093,Baltimore Orioles,Kansas City Royals,9.0,3.0,0,0
2025-05-02,778088,New York Yankees,Tampa Bay Rays,8.5,3.0,0,0
2025-05-02,778089,Boston Red Sox,Minnesota Twins,9.0,7.0,1,0
2025-05-02,778081,Toronto Blue Jays,Cleveland Guardians,8.5,8.0,1,0
2025-05-02,778091,Miami Marlins,Athletics,9.5,7.0,0,0
2025-05-02,778079,Chicago White Sox,Houston Astros,8.0,10.0,1,1
2025-05-02,778092,Atlanta Braves,Los Angeles Dodgers,9.0,3.0,1,0
2025-05-02,778083,Texas Rangers,Seattle Mariners,8.5,14.0,1,1
2025-05-02,778080,Milwaukee Brewers,Chicago Cubs,9.0,10.0,1,1
2025-05-02,778084,St. Louis Cardinals,New York Mets,7.5,12.0,1,1
2025-05-02,778082,San Francisco Giants,Colorado Rockies,8.0,4.0,1,0
2025-05-02,778085,Los Angeles Angels,Detroit Tigers,7.5,10.0,0,1
2025-05-05,778047,Miami Marlins,Los Angeles Dodgers,9.5,11.0,0,1
2025-05-05,778045,New York Yankees,San Diego Padres,7.5,7.0,1,0
